"fdc_id","brand_description","expiration_date","label_weight","location","acquisition_date","sales_type","sample_lot_nbr","sell_by_date","store_city","store_name","store_state","upc_code"
"790064","JOVIAL*","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790075","BOBS RED MILL**","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790087","GIANT FOODS****","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790097","WHITE LILY**","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790107","PILLSBURY BEST*","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790117","WEGMANS****","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790127","GOLD MEDAL*****","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790137","BOBS RED MILL****","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790148","ASSI BRAND","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790159","EL TOROGOZ","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790170","HAETAE","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790182","ASIAN BEST BRAND","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790193","VITACOST","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790204","GENERAL MILLS*","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790216","GRACE","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790227","","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790239","LA FE*","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790252","SIGNATURE SELECT**","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790264","GOYA*","","","MAFCL(PS)","2020-01-23","","","","","","MD",""
"790278","HYVEE******","2020-03-13","","KS","2019-11-16","","092-02 06:05 56149 55-304","","13550 W 63RD ST NE SHAWNEE","HYVEE","KS","75450085167"
"790279","HYVEE******","2020-03-13","","KS","2019-11-16","","092-02 06:05 56149 55-304","","13550 W 63RD ST NE SHAWNEE","HYVEE","KS","75450085167"
"790295","LAND O LAKES***","2020-04-15","","VA","2019-11-18","","32974778 1912 P14 P 0606 ","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","34500151368"
"790296","LAND O LAKES***","2020-04-15","","VA","2019-11-18","","32974778 2344 P14 P 0606 ","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","34500151368"
"790313","MOOVELOUS","2020-03-20","","VA","2019-11-18","","2352 713437 1121909221","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","11110831460"
"790314","MOOVELOUS","2020-03-20","","VA","2019-11-18","","2352 713437 1121909221","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","11110831460"
"790328","CABOT","2020-03-29","","VA","2019-11-18","","744458 BH2 274 1846","","2400 N. FRANKLIN ST. CBURG","WALMART","VA","78354620113"
"790329","CABOT","2020-03-29","","VA","2019-11-18","","744458 BH2 274 1846","","2400 N. FRANKLIN ST. CBURG","WALMART","VA","78354620113"
"790345","VITAL FARMS PASTURE RAISED","2020-05-12","","VA","2019-11-18","","39152 0651 14 28819","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","861745000072"
"790346","VITAL FARMS PASTURE RAISED","2020-05-12","","VA","2019-11-18","","39152 0651 14 28819","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","861745000072"
"790347","VITAL FARMS PASTURE RAISED","2020-05-12","","VA","2019-11-18","","39152 0651 14 28819","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","861745000072"
"790348","VITAL FARMS PASTURE RAISED","2020-05-12","","VA","2019-11-18","","39152 0651 14 28819","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","861745000072"
"790365","KROGER******","2020-04-01","","VA","2019-11-18","","1151 713303 1121904201","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","11110893017"
"790366","KROGER******","2020-04-01","","VA","2019-11-18","","1151 713303 1121904201","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","11110893017"
"790383","HORIZON ORGANIC**","2020-02-22","","VA","2019-11-18","","31212 0947 M1 26819051","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","742365416002"
"790384","HORIZON ORGANIC**","2020-02-22","","VA","2019-11-18","","31212 0947 M1 26819051","","903 UNIV. CITY BLVD. BLACKSBURG","KROGER","VA","742365416002"
"790405","FOOD LION*****","2020-04-26","","VA","2019-11-25","","33116406 0355 6 42406 ","","1413 N MAIN ST. BLACKSBURG","FOOD LION","VA","035826090591"
"790406","FOOD LION*****","2020-04-26","","VA","2019-11-25","","33116406 0421 6 42406 ","","1413 N MAIN ST. BLACKSBURG","FOOD LION","VA","35826090591"
"790420","NATURES PROMISE ORGANIC","2020-03-17","","VA","2019-11-25","","7015995 26319 49-34 0301","","1413 N MAIN ST. BLACKSBURG","FOOD LION","VA","688267036149"
"790421","NATURES PROMISE ORGANIC","2020-03-17","","VA","2019-11-25","","7015995 26319 49-34 0301","","1413 N MAIN ST. BLACKSBURG","FOOD LION","VA","688267036149"
"790439","ORGANIC VALLEY*","2020-03-26","","KS","2019-11-17","","101717119 1737 IMS41 405","","13335 SHAWNEE MISSON PKWAY SHAWNEE","NATURAL GROCERS","KS","75450085167"
"790440","ORGANIC VALLEY*","2020-03-26","","KS","2019-11-17","","101717119 1737 IMS41 405","","13335 SHAWNEE MISSON PKWAY SHAWNEE","NATURAL GROCERS","KS","75450085167"
"790460","GREAT VALUE (WALMART)**","2020-03-05","","VA","2019-11-18","","33071515 0702 P2F 0606 ","","2400 N. FRANKLIN ST. CBURG","WALMART","VA","78742374192"
"790461","GREAT VALUE (WALMART)**","2020-03-05","","VA","2019-11-18","","33071515 0702 P2F 0606 ","","2400 N. FRANKLIN ST. CBURG","WALMART","VA","78742374192"
"790476","BREAKSTONE","2020-02-24","","VA","2019-11-18","","36 5056 2008 19270Q03","","2400 N. FRANKLIN ST. CBURG","WALMART","VA","21000301850"
"790477","BREAKSTONE","2020-02-24","","VA","2019-11-18","","36 5056 2009 19270Q03","","2400 N. FRANKLIN ST. CBURG","WALMART","VA","21000301850"
"790492","CHALLENGE","2020-03-30","","VA","2019-11-20","","2-275 S 06-17652 728943 ","","1322 S. MAIN ST. BLACKSBURG","KROGER","VA","047200152641"
"790493","CHALLENGE","2020-03-30","","VA","2019-11-20","","2-275 S 06-17652 728943 ","","1322 S. MAIN ST. BLACKSBURG","KROGER","VA","47200152641"
"790510","","","","MD1","2019-11-26","","","","7595 GREENBELT RD GREENBELT 20770","SAFEWAY","MD",""
"790521","","","","MD1","2019-11-26","","","","6000 GREENBELT RD GREENBELT 20770","GIANT","MD","33383600017"
"790532","","","","VA1","2020-01-12","","025 006 15445","","2400 N. FRANKLIN ST. CHRISTIANSBURG","WALMART","VA","033383601014"
"790533","","","","VA1","2020-01-12","","025 006 15445","","2400 N. FRANKLIN ST. CHRISTIANSBURG","WALMART","VA","33383601014"
"790544","","","","VA1","2020-01-08","","","","1322 SOUTH MAIN ST. BLACKSBURG","KROGER","VA","011110182227"
"790545","","","","VA1","2020-01-08","","","","1322 SOUTH MAIN ST. BLACKSBURG","KROGER","VA","11110182227"
"790556","","","","MD1","2019-11-26","","","","4720 CHERRY HILL ROAD COLLEGE PARK","SHOPPERS","MD",""
"790567","","","","VA1","2020-01-13","","4082","","1413 N. MAIN ST. BLACKSBURG","FOOD LION","VA",""
"790579","","","","MD1","2019-11-26","","","","323 COPELY PLACE G.BURG, 20878","HARRIS TEETER ","MD","33383600024"
"790590","","","","VPI","2020-01-13","","","","1413 N. MAIN ST. BLACKSBURG","FOOD LION","VA","35826086303"
"790601","","","","VPI","2020-01-12","","025 003 15440","","2400 N. FRANKLIN ST. CHRISTIANSBURG","WALMART","VA","34924000488"
"790602","","","","VPI","2020-01-12","","025 003 15440","","2400 N. FRANKLIN ST. CHRISTIANSBURG","WALMART","VA","34924000488"
"790613","","","","MD1","2019-11-26","","","","4720 CHERRY  HILL RD COLLEGE PARK ","SHOPPERS","MD","605806001239"
"790624","","","","MD1","2019-11-26","","","","14939 SHADY GROVE RD RCKVILLE 20850","SAFEWAY","MD","21130600342"
"790635","","","","VPI","2020-01-08","","3556K036 850376","","1322 SOUTH MAIN ST. BLACKSBURG","KROGER","VA","11110916822"
"790636","","","","VPI","2020-01-08","","3556K036 850376","","1322 SOUTH MAIN ST. BLACKSBURG","KROGER","VA","11110916822"
"790648","","","","Local","2019-12-15","","","","CHRISTIANSBURG","ALDI (#74) 2265 N. FRANKLIN STREET","VA","4011"
"790663","","","","Local","2019-12-02","","","","BLACKSBURG","FOOD LION (#0425) 1413 NORTH MAIN ST.","VA","4011"
"790681","","","","Local","2019-12-02","","","","BLACKSBURG","KROGER 903 UNIVERSITY CITY BLVD","VA","4011"
"790696","","","","Local","2019-12-02","","","","BLACKSBURG","7-11 (#18233) 1350 NORTH MAIN ST.","VA","4011"
"790712","","","","Local","2019-12-02","","","","CHRISTIANSBURG","TARGET (#1292) 195 CONSTON AVE","VA","4011"
"790729","","","","Local","2019-12-02","","","","CHRISTIANSBURG","ALDI (#74) 2265 NORTH FRANKLIN ST.","VA","4011"
"790746","CHIQUITA BANANAS","","","VA","2019-07-17","","","","BLACKSBURG","KROGER, UNIVERSITY CITY BLVD","VA","4011"
"790776","","","","Local","2019-12-02","","","","CHRISTIANSBURG","ALDI (#74) 2265 N. FRANKLIN ST","VA","4011"
"790796","","","","Local","2019-12-02","","","","CHRISTIANSBURG","ALDI (#74) 2265 N. FRANKLIN ST","VA","4011"
"790817","","","","Local","2019-12-02","","","","CHRISTIANSBURG","TARGET (#1292) 195 CONSTON AVE","VA","4011"
"790837","","","","Local","2019-12-02","","","","CHRISTIANSBURG","WALMART (#01292) 2400 N. FRANKLIN ST","VA","4011"
"790854","","","","Local","2019-12-09","","","","CHRISTIANSBURG","FOOD LION (#0451) 1530 FRANKLIN ST.","VA","4011"
"790868","","","","Local","2019-12-02","","","","CHRISTIANSBURG","WALMART (#01292) 2400 N. FRANKLIN ST.","VA","4011"
"790888","","","","Local","2019-12-09","","","","BLACKSBURG","KROGER 1322 SOUTH MAIN ST.","VA","4011"
"790902","","","","Local","2019-12-02","","","","BLACKSBURG","KROGER 903 UNIVERSITY CITY BLVD","VA","4011"
"790920","","","","Local","2019-12-09","","","","CHRISTIANSBURG","FOOD LION (#1397) 1530 ROANOKE ST.","VA","4011"
"790938","","","","Local","2019-12-02","","","","BLACKSBURG","FOODLION (#0425) 1413 NORTH MAIN ST.","VA","4011"
"790956","","","","Local","2019-12-09","","","","CHRISTIANSBURG","KROGER 555 NORTH FRANKLIN ST. NE.","VA","4011"
"790974","","","","Local","2019-12-15","","","","CHRISTIANSBURG","ALDI (#74) 2265 N. FRANKLIN STREET","VA","4011"
"1104594","Spice World","","","VA","2020-03-18","","","","Christiansburg","Walmart","VA","70969 00247"
"1104603","Spice World","","","VA","2020-03-18","","","","Christiansburg","Target","VA","70969 00336"
"1104612","I Love Produce","","","MAFCL(PS)","2020-03-24","","","","College Park","Lidl","MD","27468 00033"
"1104621","Brand Unavailable","","","MAFCL(PS)","2020-03-21","","","","Columbia","Whole Foods","MD",""
"1104630","Brand Unavailable","","","MAFCL(PS)","2020-03-21","","","","Columbia","LA Mart","MD",""
"1104639","The Garlic Company","","","MAFCL(PS)","2020-03-24","","","","Beltsville","Costco","MD","23562 08002"
"1104649","","","","MAFCL(PS)","","","","","Greenbelt","","MD","923104 920392"
"1104651","Olive Nation","","","MAFCL(PS)","2020-01-16","","","","Greenbelt","Amazon - sold by JR Mushrooms & Spe","MD","84244 1132878"
"1104662","ADM - Bakers Soy Flour","","","MAFCL(PS)","2020-01-16","","","","Greenbelt","Online Purchase","MD","PLU# 51102"
"1104673","Cargill - Prolia","","","MAFCL(PS)","2020-01-16","","","","Greenbelt","Online Purchase","MD",""
"1104684","My Spice Sage","","","MAFCL(PS)","2020-01-20","","","","Greenbelt","myspicesage.com","MD","572016"
"1104695","Baker's Authority","","","MAFCL(PS)","2020-01-21","","","","Greenbelt","bakersauthority.com","MD",""
"1104707","Bob's Red Mill","2021-05-26","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","39978 11866"
"1104717","Nirav","","","MAFCL(PS)","2020-01-21","","","","Greenbelt","zifiti.com","MD","24433 12247"
"1104727","Deep","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","11433 15578"
"1104737","Assi Brand","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","81652 02066"
"1104747","Romamerica, Inc.","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","37557 80571"
"1104757","Naturevibe Botanicals","2020-12-21","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD",""
"1104768","Bob's Red Mill","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","39978 00974"
"1104777","Naturevibe Botanicals","2020-10-21","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD",""
"1104786","Arrowhead Mills","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","74333 68423"
"1104795","Authentic Foods","2021-12-30","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD",""
"1104814","Raw Nature","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","46034 01274"
"1104823","ChoripDong","","","MAFCL(PS)","2020-03-09","","",""," Gaithersburg","Lotte Plaza","MD","61898 63054"
"1104832","Erawan Brand","2021-11-26","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","55104 00102"
"1104841","Jade Leaf","2021-08-09","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","can't read"
"1104850","Shirakiku","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","74410 02395"
"1104859","Koda Farms - Blue Star Brand","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","74823 00021"
"1104869","Snavely's Mill","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","35695 00025"
"1104878","Barry Farm","2022-03-01","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD",""
"1104887","King Arthur","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD","71012 10809"
"1104896","Star of the West  - Golden Charm","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD",""
"1104905","Veribest","","","MAFCL(PS)","2020-03-09","","","","Greenbelt","Online Purchase","MD",""
"1104915","Hartley's Best","","","VA","2020-03-18","","","","Blacksburg","Food Lion","VA",""
"1104923","Soo Brand","","","VA","2020-03-18","","","","Christiansburg","Walmart","VA","34924 00007"
"1104931","Kroger","","","VA","2020-03-18","","","","Blacksburg","Kroger","VA","11110 91684"
"1104939","Cream of the Crop","","","MAFCL(PS)","2020-03-21","","","","Columbia","Giant","MD","0204663 003969"
"1104947","Produce Family of Farms","","","VA","2020-03-18","","","","Christiansburg","Aldi","VA","33383 60051"
"1104955","Brand Unavailable","","","MAFCL(PS)","2020-03-21","","","","Columbia","LA Mart","MD",""
"1104964","","","","Local","2019-12-02","","","","BLACKSBURG","7-11 (#18233) 1350 NORTH MAIN ST.","VA","4011"
"1104982","","","","Local","2019-12-02","","","","BLACKSBURG","KROGER 903 UNIVERSITY CITY BLVD","VA","4011"
"1104999","","","","Local","2019-12-15","","","","CHRISTIANSBURG","ALDI (#74) 2265 N. FRANKLIN STREET","VA","4011"
"1105016","","","","Local","2019-12-02","","","","CHRISTIANSBURG","ALDI (#74) 2265 NORTH FRANKLIN ST.","VA","4011"
"1105035","","","","Local","2019-12-02","","","","CHRISTIANSBURG","TARGET (#1292) 195 CONSTON AVE","VA","4011"
"1105054","","","","Local","2019-12-02","","","","BLACKSBURG","FOOD LION (#0425) 1413 NORTH MAIN ST.","VA","4011"
"1105075","","","","Local","2019-12-02","","","","CHRISTIANSBURG","ALDI (#74) 2265 N. FRANKLIN ST","VA","4011"
"1105097","","","","Local","2019-12-02","","","","BLACKSBURG","KROGER 903 UNIVERSITY CITY BLVD","VA","4011"
"1105117","","","","Local","2019-12-02","","","","CHRISTIANSBURG","WALMART (#01292) 2400 N. FRANKLIN ST","VA","4011"
"1105136","","","","Local","2019-12-02","","","","CHRISTIANSBURG","ALDI (#74) 2265 N. FRANKLIN ST","VA","4011"
"1105159","","","","Local","2019-12-02","","","","CHRISTIANSBURG","WALMART (#01292) 2400 N. FRANKLIN ST.","VA","4011"
"1105181","","","","Local","2019-12-02","","","","CHRISTIANSBURG","TARGET (#1292) 195 CONSTON AVE","VA","4011"
"1105203","","","","Local","2019-12-02","","","","BLACKSBURG","FOODLION (#0425) 1413 NORTH MAIN ST.","VA","4011"
"1105223","","","","Local","2019-12-09","","","","CHRISTIANSBURG","FOOD LION (#1397) 1530 ROANOKE ST.","VA","4011"
"1105243","","","","Local","2019-12-09","","","","BLACKSBURG","KROGER 1322 SOUTH MAIN ST.","VA","4011"
"1105259","","","","Local","2019-12-09","","","","CHRISTIANSBURG","FOOD LION (#0451) 1530 FRANKLIN ST.","VA","4011"
"1105275","","","","Local","2019-12-15","","","","CHRISTIANSBURG","ALDI (#74) 2265 N. FRANKLIN STREET","VA","4011"
"1105295","","","","Local","2019-12-09","","","","CHRISTIANSBURG","KROGER 555 NORTH FRANKLIN ST. NE.","VA","4011"
"1105316","Giant","","","MAFCL(PS)","2020-04-20","","","","Burtonsville","Giant","MD","88267 14432"
"1105330","Apple Country","","","MAFCL(PS)","2020-06-01","","","","Elkridge","Aldi","MD","33383 08041"
"1105344","Superfresh Growers","","","MAFCL(PS)","2020-05-05","","","","Hyattsville","Safeway","MD",""
"1105359","Wegmans","","","MAFCL(PS)","2020-05-26","","","","Columbia","Wegmans","MD","77890 92566"
"1105374","Rainier","","","MAFCL(PS)","2020-05-26","","","","Columbia","Whole Foods","MD",""
"1105388","Hess Brothers Fruit Co","","","MAFCL(PS)","2020-05-05","","","","College Park","Shoppers","MD","33383 08041"
"1105402","Chelan Fresh","","","MAFCL(PS)","2020-05-26","","","","Columbia","Target","MD","88289 40186"
"1105416","Wegmans Organic","","","MAFCL(PS)","2020-05-26","","","","Columbia","Wegmans","MD","77890 23460"
"1105432","Chelan Fresh","","","MAFCL(PS)","2020-06-01","","","","Elkridge","Aldi","MD",""
"1105446","Good & Gather","","","MAFCL(PS)","2020-06-01","","9500","","Columbia","Target","MD","85239 04940"
"1105460","Giant","","","MAFCL(PS)","2020-06-01","","","","Elkridge","Giant","MD","0203283 013259"
"1105474","Evans Fruit Co.","","","MAFCL(PS)","2020-06-01","","","","Elkridge","Weis","MD","33383 03283"
"1105489","Rainier","","","MAFCL(PS)","2020-06-01","","","","Columbia","Wegmans","MD","33383 04681"
"1105503","Superfresh Growers","","","MAFCL(PS)","2020-06-01","","","","Ellicott City","Safeway","MD",""
"1105517","Whole Foods","","","MAFCL(PS)","2020-06-01","","","","Columbia","Whole Foods","MD",""
"1105533","Stemilt","","","MAFCL(PS)","2020-06-01","","","","Elkridge","Giant","MD",""
"1105549","Simple Truth Organic","","","VPI","2020-04-16","","","","Blacksburg","Kroger","VA","11110 69103"
"1105564","Washington Fruit & Produce Co.","","","MAFCL(PS)","2020-05-05","","","","Riverdale Park","Whole Foods","MD","33383 00988"
"1105579","Hess Brother's Fruit Co.","","","MAFCL(PS)","2020-05-05","","","","College Park","Shoppers","MD","33383 08185"
"1105594","Nature's Promise","","","MAFCL(PS)","2020-04-20","","","","Burtonsville","Giant","MD","88267 04663"
"1105608","Signature Farms","","","MAFCL(PS)","2020-05-05","","","","Hyattsville","Safeway","MD","21130 00708"
"1105622","Giant","","","MAFCL(PS)","2020-04-20","","","","Burtonsville","Gaint","MD","88267 02566"
"1105636","Lucerne Foods, Inc.","","","MAFCL(PS)","2020-05-05","","","","Hyattsville","Safeway","MD","79893 40987"
"1105651","Rainier","","","MAFCL(PS)","2020-05-26","","","","Columbia","Wegmans","MD","33383 00153"
"1105666","Kroger","","","VPI","2020-04-16","","","","Blacksburg","Kroger","VA","11110 91825"
"1105680","Sage","","","VPI","2020-05-05","","","","Hyattsville","Safeway","MD","12333 01197"
"1105695","Chelan Fresh","","","VPI","2020-05-05","","","","College Park","Lidl","MD","88289 40077"
"1105709","Nature's Promise","","","VPI","2020-04-20","","","","Burtonsville","Giant","MD","88267 05182"
"1105723","Stemilt","","","VPI","2020-04-20","","","","Burtonsville","Giant","MD","41839 04003"
"1105738","Giant","","","VPI","2020-04-20","","","","Burtonsville","Giant","MD","88267 02471"
"1105754","Rainier Fruit Company","","","VPI","2020-05-05","","","","Beltsville","Costco","MD","04305 00042"
"1105768","Hess Brother's Fruit Co","","","MAFCL(PS)","2020-05-05","","","","College Park","Shoppers","MD","33383 08689"
"1105783","Kroger","","","VPI","2020-04-16","","","","Blacksburg","Kroger","VA","11110 18188"
"1105798","Giant","","","MAFCL(PS)","2020-04-20","","","","Burtonsville","Giant","MD","88267 0249?"
"1105812","Rainier Fruit Company","","","MAFCL(PS)","2020-05-05","","","","Beltsville","Costco","MD","04305 00043"
"1105826","Nature's Promise","","","MAFCL(PS)","2020-04-20","","","","Burtonsville","Giant","MD","88267 14129"
"1105840","Sage","","","MAFCL(PS)","2020-05-05","","","","Hyattsville","Safeway","MD","12333 01199"
"1105854","Hess Brother's Fruit Co","","","MAFCL(PS)","2020-05-05","","","","College Park","Shoppers","MD","33383 08713"
